Preu;Zona;Superficie;Habitacions;Lavabos;Preu metre;Calefaccio;Aire acondicionat;Any construccio;Aparcament;Piscina;Ascensor;Planta;Consum;Venda/lloguer
216000;Ca n�Anglada;207;3;2;1043;No;No;_;Si;No;No;_;G;Venda
190000;Vallparad�s;90;3;2;2111;Si;No;_;No;No;Si;_;G;Venda
157000;Can Jofresa;85;3;1;1847;Si;No;_;No;No;Si;_;G;Venda
206050;Roc Blanc;101;4;2;2040;Si;No;1996;Si;No;No;_;G;Venda
179000;Poblenou-Zona Esportiva;100;3;1;1790;Si;Si;1970;No;No;No;_;F;Venda
207000;Segle XX;_;_;_;_;Si;Si;2008;Si;No;Si;1;D;Venda
96400;Can Palet;48;1;1;2008;Si;No;_;No;No;Si;_;E;Venda
99000;Ca nﾴAnglada;71;3;1;1394;No;No;1973;No;No;No;2;G;Venda
250000;Ca n�Aurell;118;3;2;2119;Si;Si;1952;No;No;No;2;G;Venda
104000;Ca n�Anglada;72;2;1;1444;Si;No;1972;No;No;No;_;G;Venda
205000;Roc Blanc;90;4;2;2278;No;No;_;No;No;Si;3;E;Venda
127700;Sant Pere Nord;80;3;1;1596;Si;No;1970;No;No;Si;_;F;Venda
375000;Ca n�Aurell;125;3;3;3000;Si;No;2022;Si;No;No;_;G;Venda
78000;Ca nﾴAnglada;70;3;1;1114;No;No;_;No;No;No;_;G;Venda
78000;Ca nﾴAnglada;70;3;1;1114;No;No;_;No;No;No;_;G;Venda
215000;Ca n�Anglada;174;4;1;1236;Si;No;_;No;No;No;_;G;Venda
145000;Can Palet;60;3;1;2417;Si;Si;_;No;No;Si;3;E;Venda
320000;Sant Pere Nord;113;4;2;2832;Si;No;1995;No;No;Si;_;E;Venda
350000;Centre;_;_;_;_;No;No;_;No;No;No;_;G;Venda
218500;Egara;180;3;2;1214;Si;Si;1963;No;No;No;_;G;Venda
98000;Ca n�Anglada;50;1;1;1960;No;No;_;No;No;Si;2;G;Venda
164000;Cementiri Vell;49;1;1;3347;Si;Si;_;Si;No;Si;_;G;Venda
336000;Centre;210;3;2;1600;Si;No;1910;Si;No;No;_;D;Venda
340000;La Cogullada;280;3;3;1214;Si;Si;1992;Si;No;No;_;G;Venda
225000;Ca n�Anglada;174;4;2;1293;Si;No;1991;No;No;No;_;_;Venda
295000;Cementiri Vell;99;3;2;2980;Si;Si;_;Si;No;Si;_;G;Venda
155000;Cementiri Vell;51;1;1;3039;Si;Si;_;Si;No;Si;_;G;Venda
174000;Sant Pere Nord;94;3;2;1851;Si;No;1996;No;No;Si;2;E;Venda
180000;La Cogullada;60;2;1;3000;Si;Si;_;Si;No;Si;1;G;Venda
94650;Can Palet;_;_;_;_;No;No;1960;No;No;No;_;A;Venda
375000;Can Roca;92;4;2;4076;No;No;_;No;No;No;_;_;Venda
150000;Can Roca;76;3;1;1974;Si;Si;_;No;No;Si;4;G;Venda
295000;Centre;155;6;2;1903;Si;No;1970;No;No;Si;3;E;Venda
180000;Segle XX;81;2;2;2222;No;Si;2007;Si;No;Si;_;D;Venda
65700;Escoles;70;3;1;939;No;No;_;No;No;No;_;_;Venda
220000;Centre;_;_;_;_;No;No;_;No;No;No;_;G;Venda
159000;Sant Pere;114;3;2;1395;Si;No;1949;No;No;No;_;E;Venda
224900;Cementiri Vell;60;2;1;3748;Si;Si;2007;Si;No;Si;1;C;Venda
92000;La Maurina;88;4;1;1045;No;No;_;No;No;No;_;G;Venda
113500;X�quer;86;3;1;1320;No;No;_;No;No;Si;1;F;Venda
179000;Can Boada;82;2;1;2183;Si;No;1994;No;No;Si;_;G;Venda
70000;Sant Pere Nord;38;1;1;1842;No;No;_;No;No;Si;_;_;Venda
63000;Cementiri Vell;72;2;1;875;No;No;_;No;No;No;_;_;Venda
172500;Cementiri Vell;57;2;1;3026;Si;Si;_;Si;No;Si;_;G;Venda
172500;Cementiri Vell;57;2;1;3026;Si;Si;_;Si;No;Si;_;G;Venda
426000;Cementiri Vell;116;4;2;3672;Si;Si;_;Si;No;Si;_;G;Venda
300000;Centre;134;3;2;2239;Si;Si;_;Si;No;No;_;G;Venda
279000;Poblenou-Zona Esportiva;120;2;2;2325;No;Si;2000;Si;No;Si;7;G;Venda
141000;Ca nﾴAnglada;128;2;2;1102;No;No;2008;No;No;No;3;E;Venda
232000;Centre;85;2;1;2729;Si;Si;1963;Si;No;No;_;G;Venda
525000;Centre;179;4;3;2933;No;Si;2022;Si;Si;No;_;G;Venda
113000;Torre-sana;57;1;1;1982;Si;No;2005;Si;No;Si;_;E;Venda
172000;Ca n�Aurell;82;2;2;2098;Si;Si;_;No;No;Si;_;G;Venda
138500;Can Palet;70;2;1;1979;Si;Si;2005;No;No;Si;_;G;Venda
135000;Ca nﾴAurell;85;3;1;1588;No;No;_;No;No;No;_;G;Venda
460000;Centre;132;3;3;3485;No;Si;2022;Si;No;No;_;G;Venda
334600;Can Palet;139;3;2;2407;Si;Si;1968;Si;No;No;3;A;Venda
89000;Can Boada;60;3;1;1483;Si;No;_;No;No;Si;_;G;Venda
171500;Roc Blanc;61;2;1;2811;No;No;_;No;No;Si;_;E;Venda
342300;Sant Pere;158;4;2;2166;No;No;1940;No;No;No;1;_;Venda
93000;Ca n�Anglada;67;2;1;1388;No;No;_;No;No;Si;_;_;Venda
270000;Can Roca;80;3;2;3375;Si;No;2006;Si;No;Si;2;E;Venda
256900;Ca n�Aurell;129;4;2;1991;No;No;_;Si;No;Si;_;G;Venda
169900;Sant Pere Nord;90;3;2;1888;Si;No;2002;No;No;Si;_;G;Venda
111000;Ca n�Anglada;42;1;1;2643;Si;Si;2009;No;No;Si;_;G;Venda
120000;Ca nﾴAurell;_;_;_;_;No;No;1990;No;No;No;_;D;Venda
177000;Ca n�Aurell;90;3;1;1967;No;No;_;No;No;Si;4;G;Venda
93000;Torre-sana;44;1;1;2114;No;No;2010;No;No;Si;1;E;Venda
111600;X�quer;98;3;1;1139;No;No;1974;No;No;Si;_;G;Venda
122500;Poblenou-Zona Esportiva;73;1;1;1678;No;No;_;No;No;No;_;_;Venda
128000;Can Boada;75;3;1;1707;No;No;1971;No;No;No;_;G;Venda
171500;Roc Blanc;75;2;1;2287;Si;Si;_;No;No;Si;_;G;Venda
144000;Sant Pere Nord;106;4;1;1358;No;No;1977;No;No;Si;4;G;Venda
183470;Ca n�Anglada;240;4;4;764;Si;No;1959;No;No;No;_;G;Venda
168000;Centre;80;3;1;2100;Si;No;1947;No;No;No;1;G;Venda
180000;Ca n�Anglada;108;3;2;1667;Si;Si;1994;No;No;No;2;G;Venda
69000;Ca nﾴAnglada;74;3;1;932;No;No;1956;No;No;No;1;G;Venda
260000;Ca n�Anglada;277;5;3;939;Si;Si;1996;Si;No;No;_;G;Venda
92000;Egara;81;3;2;1136;No;No;1969;No;No;No;_;G;Venda
206000;Segle XX;91;3;2;2264;No;Si;2007;Si;No;Si;_;D;Venda
80300;Sant Lloren�;61;3;1;1316;Si;No;1960;No;No;No;_;G;Venda
92000;Can Palet;70;3;1;1314;No;No;_;No;No;No;_;E;Venda
83000;Segle XX;_;_;_;_;No;No;2010;No;No;Si;_;E;Venda
78000;Torre-sana;46;1;1;1696;Si;No;2007;No;No;Si;_;G;Venda
315000;Sant Pere;102;3;2;3088;No;No;_;Si;No;No;_;_;Venda
180000;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
280000;Centre;180;4;2;1556;Si;No;_;No;No;Si;3;G;Venda
146000;Can Jofresa;85;3;1;1718;Si;No;_;No;No;Si;3;G;Venda
132200;Can Boada;_;_;_;_;No;No;_;No;No;No;_;_;Venda
119900;Can Boada;52;2;1;2306;Si;No;2008;No;No;Si;_;E;Venda
65700;Ca nﾴAnglada;64;3;1;1027;No;No;1968;No;No;No;_;F;Venda
129000;Sant Pere;56;1;1;2304;No;No;_;Si;No;No;_;_;Venda
185000;Sant Pere;73;2;2;2534;No;No;_;Si;No;No;_;_;Venda
209000;Sant Pere;69;2;2;3029;No;No;_;Si;No;No;_;_;Venda
299000;Sant Pere;102;3;2;2931;No;No;_;Si;No;No;_;_;Venda
129000;Sant Pere;51;1;1;2529;No;No;_;Si;No;No;_;_;Venda
299000;Sant Pere;99;3;2;3020;No;No;_;Si;No;No;_;_;Venda
215000;Sant Pere;73;2;2;2945;No;No;_;Si;No;No;_;_;Venda
269000;Sant Pere;85;3;2;3165;No;No;_;Si;No;No;_;_;Venda
229000;Sant Pere;85;2;2;2694;No;No;_;Si;No;No;_;_;Venda
205000;Sant Pere;75;2;2;2733;No;No;_;Si;No;No;_;_;Venda
299000;Sant Pere;99;3;2;3020;No;No;_;Si;No;No;_;_;Venda
305000;Sant Pere;100;3;2;3050;No;No;_;Si;No;No;_;_;Venda
279000;Sant Pere;85;3;2;3282;No;No;_;Si;No;No;_;_;Venda
219000;Sant Pere;71;2;2;3085;No;No;_;Si;No;No;_;_;Venda
96700;Segle XX;_;_;_;_;Si;No;2006;No;No;Si;2;G;Venda
199000;Centre;229;3;1;869;No;No;1890;No;No;No;_;_;Venda
170000;Sant Pere Nord;63;2;1;2698;Si;No;_;Si;No;Si;1;D;Venda
275000;La Cogullada;260;4;2;1058;Si;No;1970;Si;No;No;_;G;Venda
145000;Can Boada;90;4;2;1611;No;No;_;No;No;Si;_;_;Venda
339000;La Maurina;150;3;2;2260;Si;Si;_;Si;No;No;_;G;Venda
225000;Ca n�Aurell;107;4;2;2103;Si;Si;1973;No;No;Si;5;G;Venda
181000;Poblenou-Zona Esportiva;77;2;2;2351;Si;No;2002;Si;No;Si;1;E;Venda
315000;Ca n�Aurell;137;3;2;2299;Si;Si;_;No;No;Si;1;E;Venda
179900;Torre-sana;70;2;1;2570;Si;Si;2003;Si;No;Si;2;E;Venda
225000;Can Boada;90;4;2;2500;Si;No;1979;No;No;Si;1;C;Venda
189900;Centre;80;3;2;2374;Si;Si;1995;No;No;Si;1;E;Venda
360000;Centre;143;4;2;2517;Si;No;2000;No;No;No;2;E;Venda
380000;Cementiri Vell;323;4;2;1176;Si;No;_;Si;No;No;_;G;Venda
470000;Centre;200;3;2;2350;Si;Si;1900;No;No;No;_;G;Venda
66000;Ca n�Anglada;45;1;1;1467;No;No;2011;No;No;Si;1;G;Venda
165000;Segle XX;67;2;1;2463;No;Si;2007;No;No;Si;_;D;Venda
96700;Segle XX;42;1;1;2302;No;Si;2007;Si;No;Si;_;F;Venda
120000;Can Palet;92;3;1;1304;No;No;_;No;No;No;_;G;Venda
169700;Escoles;82;4;1;2070;No;No;_;No;No;Si;4;G;Venda
160000;Can Jofresa;110;4;2;1455;Si;Si;1977;No;No;Si;7;C;Venda
125000;Escoles;75;3;1;1667;No;No;_;No;No;Si;_;G;Venda
178000;La Maurina;60;2;1;2967;No;No;_;Si;No;Si;4;G;Venda
130000;Sant Pere;90;3;1;1444;No;No;1976;No;No;No;_;F;Venda
259900;Segle XX;116;3;2;2241;Si;Si;1956;No;No;No;2;G;Venda
185000;Cementiri Vell;109;2;1;1697;No;No;_;No;No;Si;_;G;Venda
159500;Escoles;60;2;1;2658;Si;Si;_;No;No;No;_;G;Venda
74900;Poblenou-Zona Esportiva;70;3;1;1070;No;No;_;No;No;No;_;_;Venda
121000;Ca n�Anglada;78;3;1;1551;Si;Si;_;No;No;Si;4;G;Venda
170000;Les Arenes-La Gr�pia;85;3;1;2000;Si;Si;_;Si;No;Si;3;G;Venda
330000;Roc Blanc;165;4;2;2000;Si;No;1997;Si;No;No;_;G;Venda
141000;Ca nﾴAnglada;128;2;1;1102;No;No;2008;No;No;No;_;E;Venda
299000;Centre;234;4;6;1278;No;No;_;No;No;No;_;F;Venda
172000;Ca n�Aurell;74;2;2;2324;Si;No;_;No;No;Si;1;E;Venda
79900;Ca n�Anglada;71;3;1;1125;Si;No;_;No;No;No;_;G;Venda
194900;Can Palet de Vista Alegre;136;3;2;1433;No;No;_;No;No;No;_;_;Venda
330000;Sant Pere Nord;201;3;4;1642;No;Si;_;Si;No;No;_;G;Venda
330000;Sant Pere Nord;193;3;4;1710;No;Si;_;Si;No;No;_;G;Venda
330000;Sant Pere Nord;191;3;4;1728;No;Si;_;Si;No;No;_;G;Venda
152700;Can Palet;100;2;1;1527;No;No;1972;No;No;Si;4;_;Venda
185000;Can Palet;153;3;1;1209;No;No;_;No;No;No;_;G;Venda
204000;Ca n�Aurell;88;3;2;2318;Si;No;_;No;No;Si;1;E;Venda
343000;La Maurina;70;3;2;4900;No;No;_;No;No;No;_;_;Venda
343000;La Maurina;70;3;2;4900;No;No;_;No;No;No;_;_;Venda
240000;La Maurina;138;4;2;1739;Si;No;_;No;No;No;2;E;Venda
125000;Les Fonts;58;2;1;2155;Si;Si;2005;Si;No;No;1;G;Venda
130000;Sant Pere Nord;90;3;1;1444;No;No;_;No;No;No;1;G;Venda
110000;Can Boada;89;3;1;1236;No;No;1976;No;No;Si;7;E;Venda
233500;Sant Pere;78;3;2;2994;Si;No;2023;No;No;Si;_;G;Venda
187600;Sant Pere;62;2;1;3026;Si;No;2023;No;No;Si;_;G;Venda
262100;Can Palet;_;_;_;_;No;No;1960;No;No;No;_;G;Venda
143000;Can Palet;102;3;1;1402;No;No;_;No;No;No;_;_;Venda
163000;Sant Pere Nord;66;2;1;2470;Si;Si;_;Si;No;Si;_;G;Venda
339000;La Cogullada;_;_;_;_;Si;Si;1992;Si;No;No;_;G;Venda
96000;Sant Pere Nord;_;_;_;_;No;No;_;No;No;No;_;G;Venda
148000;Pl� del Bonaire;73;3;1;2027;No;Si;_;No;No;Si;6;E;Venda
230000;Sant Pere Nord;145;5;3;1586;Si;No;_;No;No;No;_;G;Venda
160000;Sant Pere Nord;73;3;1;2192;Si;No;_;No;No;Si;_;E;Venda
235000;La Cogullada;94;4;2;2500;No;No;_;No;No;No;_;G;Venda
111600;X�quer;98;3;1;1139;No;No;_;No;No;No;_;_;Venda
184600;Can Palet;92;4;1;2007;No;Si;_;No;No;Si;_;D;Venda
275000;Escoles;160;5;2;1719;Si;Si;1972;No;No;Si;5;G;Venda
159900;Ca n�Aurell;85;2;1;1881;Si;No;_;No;No;Si;2;E;Venda
231400;Escoles;114;3;2;2030;Si;No;1985;Si;No;Si;_;F;Venda
143000;Sant Pere Nord;_;_;_;_;No;No;_;No;No;No;_;G;Venda
74000;Ca nﾴAurell;_;_;_;_;No;No;_;No;No;No;_;G;Venda
700000;Centre;810;7;5;864;Si;No;1973;Si;No;No;_;G;Venda
102000;Can Boada;103;2;1;990;No;No;1960;No;No;No;_;G;Venda
225000;Can Boada;90;4;2;2500;No;Si;_;No;No;Si;1;G;Venda
185000;Centre;_;_;_;_;No;No;_;No;No;No;_;G;Venda
149900;Poblenou-Zona Esportiva;95;2;1;1578;Si;No;1970;No;No;No;_;G;Venda
120000;Sant Pere Nord;85;3;1;1412;No;No;1970;No;No;No;4;A;Venda
145000;Ca n�Aurell;73;2;1;1986;Si;No;1978;No;No;Si;_;F;Venda
78000;Ca nﾴAnglada;63;4;2;1238;No;No;_;No;No;No;1;E;Venda
196000;Torre-sana;80;2;1;2450;Si;No;_;No;No;No;1;G;Venda
130000;Pere parres;84;3;1;1548;Si;No;1976;No;No;No;2;D;Venda
29500;Sant Pere;_;_;_;_;No;No;2008;No;No;Si;_;G;Venda
96000;La Maurina;_;_;_;_;No;No;1960;No;No;No;_;_;Venda
236000;La Cogullada;130;2;2;1815;Si;No;2003;Si;No;Si;2;D;Venda
369000;Escoles;270;5;3;1367;Si;Si;_;No;No;Si;2;G;Venda
119990;Ca n�Anglada;76;2;1;1579;Si;Si;1967;No;No;No;2;E;Venda
142000;Roc Blanc;52;1;1;2731;Si;Si;2006;Si;No;Si;1;E;Venda
145000;Centre;52;1;1;2788;Si;Si;_;No;No;Si;3;G;Venda
99000;La Maurina;64;3;1;1547;No;No;_;No;No;No;_;_;Venda
79000;Cementiri Vell;71;3;1;1113;No;No;_;No;No;No;_;_;Venda
145000;Can Palet;64;3;1;2266;Si;Si;_;No;No;Si;_;A;Venda
122500;Poblenou-Zona Esportiva;73;1;1;1678;Si;No;2004;No;No;No;1;G;Venda
79700;Egara;_;_;_;_;Si;No;2005;Si;No;No;2;G;Venda
63000;Egara;_;_;_;_;No;No;_;No;No;No;_;G;Venda
172900;Can Palet;126;4;2;1372;Si;Si;1981;No;No;Si;_;E;Venda
136200;Ca n�Aurell;60;3;2;2270;Si;Si;_;No;No;Si;3;G;Venda
135500;Ca nﾴAurell;130;2;1;1042;No;No;1950;No;No;No;1;A;Venda
218000;Can Palet;79;3;1;2759;Si;Si;_;No;No;Si;_;G;Venda
109000;X�quer;73;3;1;1493;Si;Si;_;No;No;No;1;G;Venda
69000;Segle XX;_;_;_;_;No;No;1991;No;No;No;_;G;Venda
105000;Segle XX;90;3;2;1167;Si;Si;_;No;No;Si;_;G;Venda
128400;Segle XX;_;_;_;_;No;No;2007;No;No;No;1;_;Venda
144535;Cementiri Vell;102;4;1;1417;No;No;_;No;No;No;_;_;Venda
145000;Can Palet;107;3;2;1355;No;No;_;No;No;No;1;G;Venda
215000;Centre;_;_;_;_;No;No;_;No;No;No;_;G;Venda
74900;Sant Pere Nord;55;3;1;1362;No;No;_;No;No;No;_;_;Venda
390000;Can Palet de Vista Alegre;150;3;2;2600;Si;Si;_;No;No;No;1;G;Venda
239950;Les Fonts;120;4;2;2000;No;Si;_;No;No;No;2;E;Venda
54000;Ca nﾴAurell;57;3;1;947;No;No;_;No;No;No;1;G;Venda
94500;Egara;_;_;_;_;No;No;2006;Si;No;No;_;G;Venda
179600;Sant Pere;170;2;1;1056;No;No;_;No;No;No;_;_;Venda
137200;Sant Pere;43;1;1;3191;No;No;_;No;No;No;_;_;Venda
730000;Centre;406;4;2;1798;Si;No;1900;Si;No;No;3;G;Venda
140000;Egara;96;3;2;1458;No;No;_;No;No;Si;1;G;Venda
180000;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
187000;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
185000;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
150000;Ca nﾴAnglada;80;2;1;1875;No;No;_;No;No;No;_;G;Venda
54000;Can Palet;57;3;1;947;No;No;_;No;No;No;2;_;Venda
227000;Ca nﾴAnglada;199;4;3;1141;No;No;_;No;No;No;_;_;Venda
138500;Ca n�Aurell;73;2;2;1897;Si;No;_;No;No;Si;2;A;Venda
229000;Escoles;60;2;1;3817;No;No;_;No;No;Si;_;G;Venda
135600;Segle XX;76;3;1;1784;Si;No;1953;No;No;No;2;E;Venda
190000;Vallparad�s;80;3;2;2375;Si;No;1975;No;No;Si;_;E;Venda
250000;Pere parres;128;3;2;1953;No;No;_;No;No;No;_;_;Venda
103000;Can Palet;61;3;1;1689;No;No;_;No;No;Si;_;E;Venda
137200;Sant Pere;43;1;1;3191;No;No;_;No;No;No;2;G;Venda
58800;La Maurina;47;2;1;1251;No;No;_;No;No;No;_;_;Venda
248000;Poblenou-Zona Esportiva;82;3;2;3024;Si;Si;2001;Si;No;Si;1;G;Venda
164900;La Cogullada;105;3;1;1570;Si;Si;_;No;No;No;2;G;Venda
165000;Sant Pere Nord;77;2;1;2143;Si;Si;_;No;No;Si;_;G;Venda
84000;Can Palet;73;2;1;1151;Si;Si;1973;No;No;No;4;G;Venda
70200;Egara;_;_;_;_;Si;Si;2006;No;No;Si;_;G;Venda
88300;Sant Pere Nord;69;3;1;1280;No;No;_;No;No;No;_;_;Venda
206000;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
92000;La Cogullada;79;2;1;1165;No;No;_;No;No;No;_;E;Venda
92000;La Cogullada;79;2;1;1165;No;No;_;No;No;No;_;E;Venda
49700;La Maurina;86;3;1;578;No;No;_;No;No;No;_;_;Venda
81000;Can Palet;72;3;1;1125;No;No;_;No;No;No;_;E;Venda
81000;Can Palet;72;3;1;1125;No;No;_;No;No;No;_;E;Venda
123600;Ca n�Aurell;130;2;1;951;Si;No;_;No;No;No;_;G;Venda
89000;Can Boada;58;3;1;1534;No;No;_;No;No;No;_;G;Venda
143000;Can Palet;102;3;1;1402;No;No;1997;No;No;Si;4;_;Venda
125000;Ca nﾴAurell;_;_;_;_;No;No;_;No;No;No;_;A;Venda
49900;La Maurina;80;1;1;624;No;No;1959;No;No;No;_;E;Venda
115000;Can Boada;72;4;1;1597;Si;No;1972;No;No;Si;_;C;Venda
139900;Ca nﾴAurell;94;2;1;1488;No;No;_;No;No;No;_;_;Venda
166000;Les Arenes-La Gr�pia;64;2;1;2594;Si;Si;_;No;No;Si;1;G;Venda
186000;Sant Pere Nord;109;3;2;1706;No;Si;_;No;No;No;2;A;Venda
135200;Sant Pere Nord;110;4;1;1229;Si;Si;_;No;No;No;4;G;Venda
130000;Torre-sana;_;_;_;_;No;No;1970;No;No;No;_;_;Venda
88500;La Maurina;_;_;_;_;No;No;_;No;No;No;_;_;Venda
130000;Ca n�Anglada;42;1;1;3095;Si;Si;_;No;No;Si;_;G;Venda
495000;Escoles;161;4;3;3075;Si;Si;2008;Si;No;Si;_;G;Venda
123800;Les Arenes-La Gr�pia;90;2;2;1376;No;No;_;No;No;No;_;_;Venda
85000;Ca nﾴAnglada;35;1;1;2429;No;No;_;No;No;No;_;_;Venda
109000;Les Arenes-La Gr�pia;85;2;2;1282;No;No;_;No;No;No;_;G;Venda
275000;Can Palet;114;3;2;2412;No;No;_;No;No;No;_;G;Venda
187500;Les Fonts;_;_;_;_;No;No;_;No;No;No;_;_;Venda
230000;Ca n�Anglada;364;10;2;632;Si;No;_;No;No;No;3;A;Venda
92400;Torre-sana;64;3;1;1444;No;No;_;No;No;No;_;_;Venda
345000;Les Arenes-La Gr�pia;330;3;1;1045;No;No;_;No;No;No;_;G;Venda
345000;Les Arenes-La Gr�pia;330;3;1;1045;No;No;_;No;No;No;_;G;Venda
67400;Sant Lloren�;_;_;_;_;No;No;_;No;No;No;_;_;Venda
117000;Can Palet;70;2;1;1671;No;No;_;No;No;No;_;G;Venda
117000;Can Palet;70;2;1;1671;No;No;_;No;No;No;_;G;Venda
126000;Segle XX;93;3;1;1355;No;No;_;No;No;No;_;G;Venda
130000;Sant Pere Nord;100;4;2;1300;Si;Si;_;No;No;No;4;G;Venda
49900;La Maurina;80;1;1;624;No;No;_;No;No;No;_;_;Venda
810000;Centre;_;_;_;_;No;No;_;No;No;No;_;_;Venda
363400;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
680000;Torre-sana;_;_;_;_;No;No;_;No;No;No;_;_;Venda
2254700;Can Palet;_;_;_;_;No;No;_;No;No;No;1;_;Venda
1400000;Centre;_;_;_;_;No;No;_;No;No;No;_;G;Venda
128000;Ca n�Aurell;73;3;1;1753;Si;Si;1978;No;No;Si;5;G;Venda
248800;Pere parres;133;3;2;1871;No;No;1983;No;No;Si;_;E;Venda
105000;Ca n�Anglada;74;3;1;1419;Si;Si;1977;No;No;No;1;G;Venda
80000;Ca nﾴAnglada;51;1;1;1569;No;No;_;No;No;No;_;_;Venda
145200;Sant Pere;_;_;_;_;No;No;_;No;No;No;_;_;Venda
91600;Can Palet;77;3;1;1190;No;No;_;No;No;No;_;_;Venda
123400;Ca nﾴAnglada;72;3;2;1714;No;No;_;No;No;No;_;_;Venda
128400;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
96800;Roc Blanc;75;3;1;1291;No;No;_;No;No;No;_;_;Venda
93000;Ca nﾴAnglada;67;2;1;1388;No;No;_;No;No;No;_;_;Venda
236000;Sant Pere Nord;137;4;2;1723;Si;No;1980;No;No;Si;_;C;Venda
69000;Ca nﾴAnglada;71;3;1;972;No;No;1968;No;No;No;_;_;Venda
91600;Centre;77;3;1;1190;No;No;1982;No;No;No;_;G;Venda
80300;Sant Lloren�;61;3;1;1316;No;No;_;No;No;No;_;_;Venda
96700;Segle XX;47;1;1;2057;No;No;_;No;No;No;_;_;Venda
140500;Ca nﾴAnglada;100;4;1;1405;No;No;_;No;No;No;1;E;Venda
165000;Segle XX;_;_;_;_;No;No;_;No;No;No;_;_;Venda
120000;Ca n�Aurell;75;3;1;1600;Si;No;_;No;No;No;5;G;Venda
220000;Poblenou-Zona Esportiva;85;3;1;2588;Si;Si;_;No;No;No;1;_;Venda
145000;Segle XX;40;1;1;3625;Si;Si;_;No;No;Si;1;G;Venda
470000;Centre;274;6;3;1715;No;No;_;No;No;No;_;G;Venda
141000;Ca nﾴAnglada;_;_;_;_;No;No;_;No;No;No;_;_;Venda
145200;Sant Pere Nord;_;_;_;_;No;No;1979;No;No;No;2;_;Venda
347000;Poblenou-Zona Esportiva;_;_;_;_;Si;Si;_;No;No;No;_;G;Venda
280000;Ca nﾴAurell;260;4;1;1077;No;No;_;No;No;No;3;G;Venda
132200;Can Boada;_;_;_;_;No;No;1960;No;No;No;_;_;Venda
260000;Centre;245;3;1;1061;No;No;_;No;No;No;2;G;Venda
1400000;Sant Pere;_;_;_;_;No;No;_;No;No;No;_;G;Venda
1450;Ca n�Aurell;181;3;2;8;Si;No;1956;Si;No;No;_;D;Lloguer
675;Les Arenes-La Gr�pia;75;3;1;9;No;Si;1980;No;No;No;1;F;Lloguer
1200;Can Roca;85;3;2;14;Si;Si;2008;No;No;Si;_;G;Lloguer
795;Ca n�Aurell;76;1;2;10;Si;No;1999;No;No;Si;_;G;Lloguer
885;Sant Pere;100;2;2;9;Si;Si;2009;Si;No;Si;3;G;Lloguer
940;Centre;83;2;2;11;Si;No;2021;No;No;No;_;E;Lloguer
850;Ca n�Aurell;105;2;2;8;Si;Si;1987;No;No;Si;1;E;Lloguer
1050;Centre;127;4;3;8;Si;No;_;No;No;Si;3;E;Lloguer
850;Centre;83;3;2;10;Si;No;1963;No;No;Si;_;G;Lloguer
850;Les Arenes-La Gr�pia;90;4;2;9;Si;Si;_;Si;No;No;2;G;Lloguer
825;Sant Pere;81;2;2;10;Si;Si;2004;No;No;Si;5;G;Lloguer
1200;Centre;100;3;2;12;Si;Si;1996;No;No;Si;1;E;Lloguer
850;La Cogullada;112;3;1;8;No;No;1960;No;No;No;_;E;Lloguer
750;Poblenou-Zona Esportiva;85;3;2;9;Si;Si;1997;No;No;Si;3;E;Lloguer
530;Can Palet;36;1;1;15;Si;Si;2012;Si;No;Si;2;G;Lloguer
750;Can Roca;78;3;1;10;Si;No;1969;No;No;Si;_;E;Lloguer
720;Centre;65;2;1;11;No;No;2021;No;No;Si;_;F;Lloguer
1860;Centre;155;5;2;12;Si;Si;_;No;No;No;_;G;Lloguer
720;Centre;65;2;1;11;No;No;2021;No;No;Si;_;F;Lloguer
1300;Vallparad�s;160;4;3;8;Si;No;_;Si;No;No;_;G;Lloguer
890;Centre;100;2;1;9;No;No;_;No;No;No;_;G;Lloguer
710;Torre-sana;57;2;1;12;Si;No;2016;Si;No;Si;_;E;Lloguer
1050;Egara;167;3;3;6;Si;No;_;Si;No;No;_;G;Lloguer
850;La Cogullada;88;2;1;10;Si;No;1940;No;No;No;_;E;Lloguer
790;Escoles;60;2;1;13;Si;Si;2009;Si;No;Si;_;G;Lloguer
800;Escoles;79;3;1;10;Si;No;_;No;No;Si;_;G;Lloguer
775;Segle XX;52;2;2;15;Si;Si;2011;No;No;Si;_;G;Lloguer
730;Sant Pere Nord;90;2;1;8;Si;Si;_;No;No;No;_;G;Lloguer
825;Sant Pere Nord;70;3;1;12;Si;No;1999;Si;No;Si;_;G;Lloguer
950;Escoles;169;4;2;6;Si;Si;_;No;No;Si;_;G;Lloguer
950;Can Roca;126;3;2;8;Si;Si;2006;No;No;Si;_;G;Lloguer
1890;Vallparad�s;160;5;2;12;No;No;_;No;No;No;_;C;Lloguer
1350;Ca n�Aurell;159;5;3;8;Si;No;_;No;No;Si;_;G;Lloguer
